2022-02-22 09:46:35,074 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:44)     - cel02:1922154895
2022-02-22 09:46:36,053 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:39)     - cal01:java.util.GregorianCalendar[time=1645490796005,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=46,SECOND=36,MILLISECOND=5,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 09:46:36,054 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:40)     - cal01:java.util.GregorianCalendar[time=1645490796014,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=46,SECOND=36,MILLISECOND=14,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 09:46:36,054 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:43)     - cel01:495053715
2022-02-22 09:46:36,054 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:44)     - cel02:1922154895
2022-02-22 09:46:48,438 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:39)     - cal01:java.util.GregorianCalendar[time=1645490808390,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=46,SECOND=48,MILLISECOND=390,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 09:46:48,440 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:40)     - cal01:java.util.GregorianCalendar[time=1645490808399,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=46,SECOND=48,MILLISECOND=399,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 09:46:48,440 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:43)     - cel01:495053715
2022-02-22 09:46:48,440 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:44)     - cel02:1922154895
2022-02-22 09:46:50,266 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:39)     - cal01:java.util.GregorianCalendar[time=1645490810219,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=46,SECOND=50,MILLISECOND=219,ZONE_OFFSET=32400000,DST_OFFSET=0]
